"id","name","isFork","commits","branches","releases","forks","mainLanguage","defaultBranch","license","homepage","watchers","stargazers","contributors","size","createdAt","pushedAt","updatedAt","totalIssues","openIssues","totalPullRequests","openPullRequests","blankLines","codeLines","commentLines","metrics","lastCommit","lastCommitSHA","hasWiki","isArchived","isDisabled","isLocked","languages","labels","topics"
"5285986","rquellh/testcafe-cucumber",false,"72","2","4","58","JavaScript","master","MIT License",,"8","87","4","195","2018-02-06T05:43:34","2019-12-25T09:40:48","2021-01-27T11:00:40","23","11","12","4","72","355","1","[{""blankLines"":0,""codeLines"":43,""commentLines"":0,""language"":""JSON""},{""blankLines"":48,""codeLines"":240,""commentLines"":1,""language"":""JavaScript""},{""blankLines"":17,""codeLines"":50,""commentLines"":0,""language"":""Markdown""},{""blankLines"":7,""codeLines"":22,""commentLines"":0,""language"":""Cucumber""}]","2019-03-05T01:41:50","11644e30aacf353ad13208f37cafe3e49d922f57",true,false,false,false,"{""JavaScript"":9290,""Gherkin"":1081}","bug;duplicate;enhancement;good first issue;help wanted;invalid;question;wontfix",""
"5313115","swtestacademy/appium-cucumber-testng-parallel-testing",false,"16","2","0","22","JavaScript","master",,,"3","16","1","156","2018-03-12T02:02:55","2023-05-09T06:07:46","2023-05-12T05:01:32","1","0","2","1","331","5322","105","[{""blankLines"":74,""codeLines"":340,""commentLines"":0,""language"":""CSS""},{""blankLines"":2,""codeLines"":4,""commentLines"":0,""language"":""Markdown""},{""blankLines"":9,""codeLines"":414,""commentLines"":39,""language"":""HTML""},{""blankLines"":173,""codeLines"":588,""commentLines"":46,""language"":""Java""},{""blankLines"":17,""codeLines"":115,""commentLines"":5,""language"":""Maven""},{""blankLines"":1,""codeLines"":13,""commentLines"":0,""language"":""Cucumber""},{""blankLines"":9,""codeLines"":2662,""commentLines"":5,""language"":""XML""},{""blankLines"":0,""codeLines"":462,""commentLines"":0,""language"":""JSON""},{""blankLines"":46,""codeLines"":724,""commentLines"":10,""language"":""JavaScript""}]","2021-05-07T03:46:06","14d5674a1fd958e259b0b20e46899e9fdbc8bca4",true,false,false,false,"{""JavaScript"":36048,""Java"":25019,""HTML"":24969,""CSS"":9714,""Gherkin"":521}","bug;dependencies;duplicate;enhancement;good first issue;help wanted;invalid;question;wontfix",""
"5326992","vgamula/gulp-cucumber",false,"107","2","24","30","JavaScript","master","MIT License",,"2","20","16","119","2014-10-14T01:44:44","2020-02-17T09:14:04","2020-09-27T08:46:47","26","7","22","1","52","2231","14","[{""blankLines"":28,""codeLines"":323,""commentLines"":14,""language"":""JavaScript""},{""blankLines"":2,""codeLines"":9,""commentLines"":0,""language"":""Cucumber""},{""blankLines"":0,""codeLines"":9,""commentLines"":0,""language"":""YAML""},{""blankLines"":22,""codeLines"":70,""commentLines"":0,""language"":""Markdown""},{""blankLines"":0,""codeLines"":1820,""commentLines"":0,""language"":""JSON""}]","2020-02-17T09:12:47","e4c4f848812d0d67d444ce74c9b16f1ed0469d0d",true,false,false,false,"{""JavaScript"":11764,""Gherkin"":608}","bug;duplicate;enhancement;help wanted;invalid;question;wontfix",""
"5342227","spirosikmd/cucumber-puppeteer-example",false,"36","1","0","16","JavaScript","master","MIT License",,"2","33","4","74","2018-02-17T05:14:07","2020-02-29T09:24:39","2021-01-13T07:55:20","5","1","10","0","29","150","0","[{""blankLines"":2,""codeLines"":16,""commentLines"":0,""language"":""Cucumber""},{""blankLines"":19,""codeLines"":86,""commentLines"":0,""language"":""JavaScript""},{""blankLines"":0,""codeLines"":3,""commentLines"":0,""language"":""YAML""},{""blankLines"":8,""codeLines"":11,""commentLines"":0,""language"":""Markdown""},{""blankLines"":0,""codeLines"":34,""commentLines"":0,""language"":""JSON""}]","2020-02-29T09:24:21","ffb923483a23bfe0d3f9fb358753f5c67fc0dd76",true,false,false,false,"{""JavaScript"":2888,""Gherkin"":593}","bug;dependencies;depfu;duplicate;enhancement;good first issue;help wanted;invalid;question;wontfix",""
"5375491","thebrainfamily/cypress-cucumber-webpack-typescript-example",false,"10","1","0","12","JavaScript","master",,,"3","22","2","93","2018-12-01T10:33:25","2020-04-07T09:18:13","2021-01-28T03:50:53","3","1","2","1","20","7706","43","[{""blankLines"":1,""codeLines"":4,""commentLines"":0,""language"":""Cucumber""},{""blankLines"":4,""codeLines"":6,""commentLines"":0,""language"":""Markdown""},{""blankLines"":7,""codeLines"":19,""commentLines"":1,""language"":""TypeScript""},{""blankLines"":3,""codeLines"":43,""commentLines"":42,""language"":""JavaScript""},{""blankLines"":5,""codeLines"":7634,""commentLines"":0,""language"":""JSON""}]","2019-12-05T06:16:29","ebcfd0f746fa2507cd61fb7b7bbe6fd866fe261e",true,false,false,false,"{""JavaScript"":2368,""TypeScript"":495,""Gherkin"":129}","bug;duplicate;enhancement;good first issue;help wanted;invalid;question;wontfix",""
"5384976","kozhevnikov/cucumber-pretty",false,"69","1","0","9","JavaScript","master","MIT License",,"5","39","1","6401","2017-08-14T07:18:35","2021-12-05T11:35:20","2021-12-05T11:35:23","12","0","5","0","159","6135","19","[{""blankLines"":40,""codeLines"":128,""commentLines"":2,""language"":""Cucumber""},{""blankLines"":0,""codeLines"":5464,""commentLines"":0,""language"":""JSON""},{""blankLines"":14,""codeLines"":25,""commentLines"":0,""language"":""Markdown""},{""blankLines"":105,""codeLines"":518,""commentLines"":17,""language"":""JavaScript""}]","2021-12-05T11:35:17","f0f9912d08f56df8519e2716d08e0593ebf27736",false,false,false,false,"{""JavaScript"":18626,""Gherkin"":2512}","bug;dependencies;duplicate;enhancement;help wanted;invalid;question;wontfix",""
"5420290","wswebcreation/protractor-multiple-cucumber-html-reporter-plugin",false,"44","2","19","14","JavaScript","master","MIT License",,"7","47",,"155","2017-09-11T06:11:08","2020-05-08T10:46:01","2020-08-29T12:05:07",,,"2","0","258","1342","128","[{""blankLines"":0,""codeLines"":419,""commentLines"":0,""language"":""JSON""},{""blankLines"":98,""codeLines"":468,""commentLines"":122,""language"":""JavaScript""},{""blankLines"":153,""codeLines"":413,""commentLines"":0,""language"":""Markdown""},{""blankLines"":5,""codeLines"":26,""commentLines"":6,""language"":""YAML""},{""blankLines"":2,""codeLines"":10,""commentLines"":0,""language"":""Cucumber""},{""blankLines"":0,""codeLines"":6,""commentLines"":0,""language"":""CSS""}]","2020-05-08T10:46:00","f4d30dd1622ff2c03fa4457373a77baa4e4b4995",false,true,false,false,"{""JavaScript"":25808,""Gherkin"":264,""CSS"":61}","bug;duplicate;enhancement;good first issue;help wanted;invalid;more info needed;needs investigation;pr (please);question;wontfix",""
"5506559","marketionist/protractor-cucumber-steps",false,"360","2","15","7","JavaScript","master","MIT License",,"6","27","3","466","2016-11-13T01:27:55","2021-04-26T04:34:06","2021-04-26T04:34:06","9","0","80","1","336","4443","236","[{""blankLines"":140,""codeLines"":355,""commentLines"":0,""language"":""Markdown""},{""blankLines"":5,""codeLines"":28,""commentLines"":6,""language"":""YAML""},{""blankLines"":1,""codeLines"":2,""commentLines"":0,""language"":""Bourne Shell""},{""blankLines"":138,""codeLines"":678,""commentLines"":230,""language"":""JavaScript""},{""blankLines"":6,""codeLines"":3173,""commentLines"":0,""language"":""JSON""},{""blankLines"":46,""codeLines"":207,""commentLines"":0,""language"":""Cucumber""}]","2021-04-26T04:34:01","eafcddf284c9b60ffaeab5d8368d7c536da14d1f",true,false,false,false,"{""JavaScript"":37046,""Gherkin"":11362,""Shell"":136}","bug;dependencies;duplicate;enhancement;help wanted;invalid;question;wontfix",""
"5508321","gkushang/cucumber-parallel",false,"100","10","7","16","JavaScript","develop",,,"5","14","2","101","2016-02-16T09:29:48","2020-07-15T09:16:08","2020-10-10T08:14:37","9","6","15","2","230","1247","5","[{""blankLines"":0,""codeLines"":3,""commentLines"":0,""language"":""YAML""},{""blankLines"":78,""codeLines"":82,""commentLines"":0,""language"":""Markdown""},{""blankLines"":10,""codeLines"":52,""commentLines"":0,""language"":""Cucumber""},{""blankLines"":0,""codeLines"":592,""commentLines"":0,""language"":""JSON""},{""blankLines"":142,""codeLines"":518,""commentLines"":5,""language"":""JavaScript""}]","2017-06-27T08:59:47","0a785d1981e78c7e2cb5f1143987a3ba01175a86",true,false,false,false,"{""JavaScript"":21514,""Gherkin"":2350}","bug;cucumber 2;dependencies;duplicate;enhancement;help wanted;invalid;question;wontfix",""
"5513497","anephenix/cucumber-and-puppeteer",false,"44","1","0","14","JavaScript","master","MIT License",,"4","28","2","95","2018-11-17T12:47:52","2026-03-03T07:10:26","2026-03-03T07:10:22","1","1","20","0","45","1259","23","[{""blankLines"":1,""codeLines"":8,""commentLines"":0,""language"":""Cucumber""},{""blankLines"":7,""codeLines"":10,""commentLines"":0,""language"":""Markdown""},{""blankLines"":0,""codeLines"":1044,""commentLines"":0,""language"":""JSON""},{""blankLines"":37,""codeLines"":197,""commentLines"":23,""language"":""JavaScript""}]","2026-03-03T07:10:18","3f8986660bd67a1b9b84f4c0e0494caab3cd3f3e",true,false,false,false,"{""JavaScript"":7098,""Gherkin"":261}","bug;dependencies;duplicate;enhancement;good first issue;help wanted;invalid;javascript;question;wontfix",""
"5513771","browserstack/cucumber-js-browserstack",false,"107","11","0","31","JavaScript","master",,"https://www.browserstack.com","18","29","21","308","2016-03-02T07:53:45","2025-07-25T11:18:08","2025-07-25T10:34:42","7","5","62","8","61","2335","58","[{""blankLines"":14,""codeLines"":44,""commentLines"":0,""language"":""Markdown""},{""blankLines"":30,""codeLines"":173,""commentLines"":58,""language"":""YAML""},{""blankLines"":2,""codeLines"":9,""commentLines"":0,""language"":""Cucumber""},{""blankLines"":0,""codeLines"":2051,""commentLines"":0,""language"":""JSON""},{""blankLines"":15,""codeLines"":58,""commentLines"":0,""language"":""JavaScript""}]","2025-07-25T10:34:36","6d0404208f13d0596c3d183c9df3d7aeec1830aa",true,false,false,false,"{""JavaScript"":2327,""Gherkin"":387}","bug;dependencies;duplicate;enhancement;help wanted;invalid;question;wontfix",""
"5514435","spirosikmd/jest-cucumber-puppeteer-example",false,"53","7","0","13","JavaScript","master","MIT License",,"1","20","3","496","2018-04-26T10:05:47","2020-12-11T03:26:42","2020-07-25T01:12:03","1","0","34","7","30","160","4","[{""blankLines"":2,""codeLines"":17,""commentLines"":0,""language"":""Cucumber""},{""blankLines"":16,""codeLines"":89,""commentLines"":0,""language"":""JavaScript""},{""blankLines"":0,""codeLines"":26,""commentLines"":0,""language"":""JSON""},{""blankLines"":5,""codeLines"":8,""commentLines"":0,""language"":""Markdown""},{""blankLines"":7,""codeLines"":20,""commentLines"":4,""language"":""YAML""}]","2019-10-13T11:34:50","259d5064152b1c9c03e65d9121c21c206ac1380e",true,false,false,false,"{""JavaScript"":3103,""Gherkin"":692}","bug;dependencies;depfu;duplicate;enhancement;good first issue;help wanted;invalid;question;wontfix",""
"5674477","amiya-pattnaik/webdriverio-with-cucumberbdd",false,"91","4","0","77","JavaScript","master","MIT License",,"14","110","4","14752","2017-09-24T01:42:43","2020-09-16T04:14:24","2021-02-08T04:07:52","20","3","3","0","177","729","576","[{""blankLines"":4,""codeLines"":109,""commentLines"":0,""language"":""HTML""},{""blankLines"":82,""codeLines"":147,""commentLines"":0,""language"":""Markdown""},{""blankLines"":0,""codeLines"":80,""commentLines"":0,""language"":""JSON""},{""blankLines"":36,""codeLines"":188,""commentLines"":403,""language"":""TypeScript""},{""blankLines"":52,""codeLines"":196,""commentLines"":173,""language"":""JavaScript""},{""blankLines"":3,""codeLines"":9,""commentLines"":0,""language"":""Cucumber""}]","2020-09-16T04:14:10","915282e0b5add43cfbe170f90e6db3ff2db0081e",true,false,false,false,"{""JavaScript"":37865,""Gherkin"":1302}","bug;dependencies;duplicate;enhancement;good first issue;help wanted;invalid;question;wontfix",""
"5767083","machzqcq/cucumber-jvm-template",false,"15","1","0","92","Java","master",,,"11","23","3","132","2014-12-28T07:35:35","2021-12-12T12:57:38","2021-12-12T12:57:40","3","2","6","0","324","1051","147","[{""blankLines"":2,""codeLines"":10,""commentLines"":0,""language"":""Cucumber""},{""blankLines"":14,""codeLines"":15,""commentLines"":0,""language"":""XML""},{""blankLines"":2,""codeLines"":8,""commentLines"":0,""language"":""Gradle""},{""blankLines"":3,""codeLines"":7,""commentLines"":0,""language"":""Markdown""},{""blankLines"":54,""codeLines"":341,""commentLines"":98,""language"":""Bourne Shell""},{""blankLines"":4,""codeLines"":88,""commentLines"":0,""language"":""Maven""},{""blankLines"":189,""codeLines"":369,""commentLines"":47,""language"":""Java""},{""blankLines"":56,""codeLines"":213,""commentLines"":2,""language"":""DOS Batch""}]","2021-12-12T12:57:36","0dd1bb89853a72619cf663ba1f73fd6547cc2819",true,false,false,false,"{""Java"":11001,""Batchfile"":2673,""Gherkin"":377}","bug;dependencies;duplicate;enhancement;help wanted;invalid;question;wontfix",""
"6114702","wswebcreation/multiple-cucumber-html-reporter",false,"369","5","40","93","JavaScript","main","MIT License",,"14","184","27","13962","2017-05-21T06:03:34","2022-10-01T08:19:01","2022-09-10T06:14:00","124","9","93","1","639","27780","186","[{""blankLines"":298,""codeLines"":547,""commentLines"":0,""language"":""Markdown""},{""blankLines"":212,""codeLines"":953,""commentLines"":30,""language"":""CSS""},{""blankLines"":0,""codeLines"":22011,""commentLines"":0,""language"":""JSON""},{""blankLines"":17,""codeLines"":87,""commentLines"":17,""language"":""YAML""},{""blankLines"":112,""codeLines"":1173,""commentLines"":138,""language"":""JavaScript""},{""blankLines"":0,""codeLines"":3009,""commentLines"":1,""language"":""SVG""}]","2022-10-01T08:18:31","85abb30a5004bab2a6f41274be3bbd98fd5252a3",true,false,false,false,"{""JavaScript"":35061,""CSS"":14551}","3rd party software;bug;duplicate;enhancement;feature;help wanted;invalid;low priority;needs more info;pr please ;-);question;wontfix",""
"6153580","thebrainfamily/cypress-cucumber-example",false,"26","4","0","51","JavaScript","master","MIT License",,"11","127","2","191","2017-12-23T04:57:02","2020-11-18T06:04:28","2021-02-08T08:27:50","24","13","4","2","72","5458","57","[{""blankLines"":43,""codeLines"":107,""commentLines"":0,""language"":""Markdown""},{""blankLines"":0,""codeLines"":5266,""commentLines"":0,""language"":""JSON""},{""blankLines"":9,""codeLines"":30,""commentLines"":0,""language"":""Cucumber""},{""blankLines"":20,""codeLines"":55,""commentLines"":57,""language"":""JavaScript""}]","2020-06-30T02:40:16","e4f5ab85cd9cd3922715f2c376b1a4cacad289c0",true,false,false,false,"{""JavaScript"":4056,""Gherkin"":917}","bug;duplicate;enhancement;good first issue;help wanted;invalid;question;wontfix",""
"6218588","arnaud-dezandee/cucumber-mink",false,"251","2","30","14","JavaScript","main","MIT License","http://cucumber-mink.js.org","14","38","8","1253","2014-10-17T02:15:09","2025-07-21T12:44:41","2025-07-21T12:44:38","57","8","317","1","184","6896","338","[{""blankLines"":2,""codeLines"":11,""commentLines"":0,""language"":""INI""},{""blankLines"":99,""codeLines"":635,""commentLines"":338,""language"":""JavaScript""},{""blankLines"":5,""codeLines"":43,""commentLines"":0,""language"":""YAML""},{""blankLines"":0,""codeLines"":5811,""commentLines"":0,""language"":""JSON""},{""blankLines"":11,""codeLines"":24,""commentLines"":0,""language"":""Markdown""},{""blankLines"":21,""codeLines"":182,""commentLines"":0,""language"":""HTML""},{""blankLines"":46,""codeLines"":190,""commentLines"":0,""language"":""Cucumber""}]","2025-07-21T12:44:33","8b6f47dd9ac75ffd4616aa23d5c5640c39aa2432",false,false,false,false,"{""JavaScript"":19600,""Gherkin"":7796,""HTML"":6445}","bug;dependencies;duplicate;enhancement;greenkeeper;help wanted;invalid;javascript;question;released;semantic-release;wontfix",""
"6230616","jmarti-theinit/cypress-cucumber-example",false,"22","7","0","36","JavaScript","master",,,"7","63","3","672","2019-02-23T04:56:37","2021-05-24T11:59:15","2021-05-25T11:24:37","2","1","10","6","41","7453","63","[{""blankLines"":8,""codeLines"":22,""commentLines"":0,""language"":""Markdown""},{""blankLines"":33,""codeLines"":163,""commentLines"":63,""language"":""JavaScript""},{""blankLines"":0,""codeLines"":22,""commentLines"":0,""language"":""Cucumber""},{""blankLines"":0,""codeLines"":7246,""commentLines"":0,""language"":""JSON""}]","2020-12-08T10:50:16","eac5b135bfa3a8d29041f043591f8f75578d3098",true,false,false,false,"{""JavaScript"":7500,""Gherkin"":603}","bug;dependencies;duplicate;enhancement;good first issue;help wanted;invalid;question;wontfix",""
"6252469","mucsi96/nightwatch-cucumber",false,"635","104","115","79","JavaScript","master","MIT License","http://mucsi96.github.io/nightwatch-cucumber","19","239","22","5607","2015-05-05T07:37:41","2022-03-16T08:09:20","2022-03-16T08:09:24","178","17","268","19","663","5666","60","[{""blankLines"":20,""codeLines"":48,""commentLines"":0,""language"":""Cucumber""},{""blankLines"":0,""codeLines"":34,""commentLines"":1,""language"":""SVG""},{""blankLines"":94,""codeLines"":475,""commentLines"":28,""language"":""CSS""},{""blankLines"":4,""codeLines"":147,""commentLines"":1,""language"":""HTML""},{""blankLines"":0,""codeLines"":121,""commentLines"":0,""language"":""JSON""},{""blankLines"":336,""codeLines"":4151,""commentLines"":30,""language"":""JavaScript""},{""blankLines"":0,""codeLines"":28,""commentLines"":0,""language"":""YAML""},{""blankLines"":209,""codeLines"":662,""commentLines"":0,""language"":""Markdown""}]","2022-03-16T08:09:20","625e61151cbafce929b0cddeaf7129d831424058",true,false,false,false,"{""JavaScript"":141070,""CSS"":8944,""HTML"":7463}","bug;dependencies;duplicate;enhancement;greenkeeper;help wanted;invalid;question;waiting for response;wontfix",""
"6258664","gabrielcartelli/cypress-cucumber-structure",false,"13","14","0","14","JavaScript","master",,,"2","27","2","853","2019-06-03T01:00:04","2023-01-05T02:30:54","2023-01-03T08:55:27","1","0","16","13","34","6562","64","[{""blankLines"":29,""codeLines"":66,""commentLines"":64,""language"":""JavaScript""},{""blankLines"":4,""codeLines"":18,""commentLines"":0,""language"":""Cucumber""},{""blankLines"":0,""codeLines"":6463,""commentLines"":0,""language"":""JSON""},{""blankLines"":1,""codeLines"":15,""commentLines"":0,""language"":""Markdown""}]","2019-07-23T05:36:15","bc323627ffec143ad1f52c61ff5de140d6c1030d",true,false,false,false,"{""JavaScript"":4661,""Gherkin"":748}","bug;dependencies;documentation;duplicate;enhancement;good first issue;help wanted;invalid;question;wontfix",""
